conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1778172553972097288,Thu Apr 11 13:16:17 +0000 2024,1,salah honorer sudah 15 angkat pns at tau p3k akan bangkrut negerisaya ni kawan,1778411751396216985,,PadmavatiPrati1,in,,0,1,0,https://twitter.com/sigitviedh/status/1778411751396216985,4171307723,sigitviedh
1778408931452461471,Thu Apr 11 13:11:28 +0000 2024,1,ya m tau m tau pnsnya kerja rodi ratus nakes kita tidak tutup mata butuh realitanya berapa tenaga honorer daerah banyak terima kerja atas dasar butuh karena dekat,1778410540756582514,,primawansatrio,in,bangkok ,0,1,0,https://twitter.com/dodi119mx/status/1778410540756582514,541731928,dodi119mx
1778133491902980155,Thu Apr 11 13:10:13 +0000 2024,0,guru lihat beritasaya ni buat manusiasaya ni g urus ji honorer pj kepsek pj kepsek sd,1778410226766750117,,abu_waras,in,,0,0,0,https://twitter.com/kembaliwaras/status/1778410226766750117,364059125,kembaliwaras
1778409739829006824,Thu Apr 11 13:08:17 +0000 2024,0,sejahtera guru honorer mas kecewa kurang fokus rombak seragam siswa,1778409739829006824,,,in,Brazil,0,0,0,https://twitter.com/tomaysyah/status/1778409739829006824,62817858,tomaysyah
1778311573276442884,Thu Apr 11 13:07:41 +0000 2024,20,laku sisir tapi panjang kontrak kal tau salah wewenang kdhsaya tandatangan gimana m tau nyisir satu kerja yang juta sekarang aja banyak colong honorer yang palsu sptjm lamar pppk lulus,1778409586200023154,,MorphoMenelausX,in,indonesia,0,3,4,https://twitter.com/ASN_TELADAN/status/1778409586200023154,1555094815028953090,ASN_TELADAN
1778408857183891861,Thu Apr 11 13:04:47 +0000 2024,0,kasi gimana kal tau guru honorer saya tan ngajar nya suruh ngasal eh jinya asal asal kira di pecat k,1778408857183891861,,,in,,0,0,0,https://twitter.com/hanifahmi8/status/1778408857183891861,1116540002026942464,hanifahmi8
1778375564057092568,Thu Apr 11 12:59:29 +0000 2024,2,keluarga latar bukan jurus didik susah carisaya nformasi honorer sekolah aku mengandalkansaya nfo saya gsaya g rekrutmen buka guru ditambahsaya kut latih terampil lunakyang mungkin kerja bidang selain sekolah,1778407525500809627,,PeachyJeonzy,in,"Kota Bandung, Jawa Barat",0,0,0,https://twitter.com/iniiyogaa/status/1778407525500809627,1193776205742276610,iniiyogaa
1777015233053344064,Thu Apr 11 12:54:01 +0000 2024,0,kuliah pas lulus honorer ji 500rb apa lb kecewa gede ji pt,1778406146656907608,,adyafthr_,in,𝓣𝓪𝓮𝓴𝓸𝓸𝓴 𝓯𝓸𝓻𝓮𝓿𝓮𝓻,0,0,0,https://twitter.com/Bucinnyata3kook/status/1778406146656907608,1454749289796628482,Bucinnyata3kook
1778405970865275228,Thu Apr 11 12:53:19 +0000 2024,0,pernah waktusaya tu mas kecewa guru honorer ngabdi gitu honor tidak 500rb bulan diminsaya panjang guruguru senior bantuin urus berkas zaman sudah serbasaya t aku diminsaya panjang cetak berkas,1778405970865275228,,,in,"Blora, Jawa Tengah, Indonesia",0,1,0,https://twitter.com/16nsntk/status/1778405970865275228,1236104362499301376,16nsntk
1778350247150002385,Thu Apr 11 12:52:14 +0000 2024,0,mulai tidak ji honorer layak,1778405700622053626,,mohmahfudmd,in,,0,0,0,https://twitter.com/setyotomo16/status/1778405700622053626,115047780,setyotomo16
1778379933712298185,Thu Apr 11 12:50:49 +0000 2024,0,aja main ponsel,1778405343422558390,,analostyou,in,SURABAYA ,0,1,0,https://twitter.com/jametsurabaya/status/1778405343422558390,1131570343515004929,jametsurabaya
1778405311885537472,Thu Apr 11 12:50:42 +0000 2024,0,honorer sekolah swasta ngelus dada,1778405311885537472,,,in,Indonesia,0,1,0,https://twitter.com/othonks/status/1778405311885537472,55165994,othonks
1778405274786959740,Thu Apr 11 12:50:33 +0000 2024,0,gimana,1778405274786959740,https://pbs.twimg.com/media/GK4qKzIbMAA4EuD.jpg,,in,SURABAYA ,0,0,0,https://twitter.com/jametsurabaya/status/1778405274786959740,1131570343515004929,jametsurabaya
1778213507173171454,Thu Apr 11 12:49:27 +0000 2024,0,negeri badut sekolah 5 tapi seragam 7 tu sekolah dasar kampung tenaga didik semua honorer,1778404996549386578,,ws_parsito,in,,0,0,0,https://twitter.com/tedhiyana/status/1778404996549386578,1576149402766684160,tedhiyana
1778311573276442884,Thu Apr 11 12:49:16 +0000 2024,17,mutusnyasaya begitu naik ada uu asn kal tau naik putus nyisirnya pas dapet nip honorersaya tu masuk sistem ngepotongnya tidak bisa dasar hukum,1778404953989816678,,MorphoMenelausX,in,Pier Point,1,2,1,https://twitter.com/MorphoMenelausX/status/1778404953989816678,1397729807564111873,MorphoMenelausX
1778311573276442884,Thu Apr 11 12:47:43 +0000 2024,30,yes thatsaya s point tes ngasal prioritas formalitas kal tau dimasukin potong tidak dasar hukum aturanya hapus honorer tidak jalan kal tau kaya gitu mereka tidak m tau alih daya,1778404562094997649,,MorphoMenelausX,in,Pier Point,4,2,1,https://twitter.com/MorphoMenelausX/status/1778404562094997649,1397729807564111873,MorphoMenelausX
1778400900916322701,Thu Apr 11 12:44:23 +0000 2024,0,lawson tadi lihat,1778403723049664818,,boringlifefuck,in,SURABAYA ,0,1,0,https://twitter.com/jametsurabaya/status/1778403723049664818,1131570343515004929,jametsurabaya
1778040054503641229,Thu Apr 11 12:44:10 +0000 2024,0,takut banget alir deras liat liat disetujuisaya ni semangat ngetwit pns lingkung kemenag honorer tidak angkat angkat kal tausaya sangat dimaklumisaya ri dengki pns,1778403670645960803,,abi_sasaLL,in,Indonesia,0,0,0,https://twitter.com/suzelotha/status/1778403670645960803,93724138,suzelotha
1778058014861480172,Thu Apr 11 12:43:39 +0000 2024,0,guru kecewa aja aku manis,1778403537124462602,,haploidddd,in,SURABAYA ,0,0,0,https://twitter.com/jametsurabaya/status/1778403537124462602,1131570343515004929,jametsurabaya
1778288641820987858,Thu Apr 11 12:43:13 +0000 2024,0,ahsaya aku saya ngetsaya mpian mama aku sarjana jadi guru sudah capai moga kelak status honorersaya ni nti at tau tidak jinya tidak bawah 500k ngomong ngomong semangat kirim pesan allah sama,1778403430186602867,,tanyakanrl,in,"ocean, desert, the world",0,0,0,https://twitter.com/jjangwun/status/1778403430186602867,1181033878590349313,jjangwun
1778311573276442884,Thu Apr 11 12:35:02 +0000 2024,1,ni kal tau bener acungin jempol bukan s kecewa tengah wacana angkat honorer pakai tes cuman formalitas,1778401369805992169,,MorphoMenelausX,in,"Semarang, Jawa Tengah",0,0,0,https://twitter.com/bebebnya_Roseee/status/1778401369805992169,1070974980563730432,bebebnya_Roseee
1778393014601470351,Thu Apr 11 12:33:56 +0000 2024,0,hai mpusss,1778401092516388964,,rrinasss,in,SURABAYA ,0,1,0,https://twitter.com/jametsurabaya/status/1778401092516388964,1131570343515004929,jametsurabaya
1778401082382946331,Thu Apr 11 12:33:53 +0000 2024,4,taruh nyawa,1778401082382946331,https://pbs.twimg.com/media/GK4mWeUaQAE_7JY.jpg,,in,SURABAYA ,0,3,0,https://twitter.com/jametsurabaya/status/1778401082382946331,1131570343515004929,jametsurabaya
